rank,CHP_ID,Chinese_herbal_pieces,high_quality_ratio,total_compounds,effective_count,high_quality_count,ultra_high_count
762,CHP05338,云南甘草,0.5714285714285714,14.0,14.0,8.0,8.0
763,CHP04290,万寿菊,0.5714285714285714,7.0,7.0,4.0,4.0
764,CHP01573,花叶假杜鹃,0.5714285714285714,7.0,7.0,4.0,4.0
765,CHP01560,虎杖,0.5714285714285714,14.0,14.0,8.0,8.0
766,CHP03213,荞麦,0.5714285714285714,14.0,14.0,8.0,8.0
767,CHP03778,柿叶,0.5714285714285714,14.0,14.0,8.0,7.0
768,CHP00887,短瓣花,0.5714285714285714,14.0,14.0,8.0,8.0
769,CHP00728,灯油藤子,0.5714285714285714,7.0,7.0,4.0,4.0
770,CHP00284,播娘蒿,0.5714285714285714,14.0,14.0,8.0,8.0
771,CHP02032,橘皮,0.5714285714285714,7.0,7.0,4.0,4.0
772,CHP05183,银线草,0.5714285714285714,7.0,7.0,4.0,4.0
773,CHP01506,厚皮香,0.5714285714285714,7.0,7.0,4.0,4.0
774,CHP01111,阜康阿魏根,0.5714285714285714,7.0,7.0,4.0,4.0
775,CHP05687,紫菀,0.5714285714285714,28.0,28.0,16.0,16.0
776,CHP02855,木鳖子,0.5714285714285714,14.0,14.0,8.0,6.0
777,CHP03395,三面刀,0.5714285714285714,14.0,14.0,8.0,8.0
778,CHP04886,亚罗椿,0.5714285714285714,7.0,7.0,4.0,4.0
779,CHP04985,杨梅根,0.5714285714285714,7.0,7.0,4.0,4.0
780,CHP03981,苏铁,0.5714285714285714,7.0,7.0,4.0,4.0
781,CHP03013,牛舌草,0.5714285714285714,14.0,14.0,8.0,8.0
782,CHP00422,穿心莲,0.57,100.0,100.0,57.0,57.0
783,CHP00037,巴豆,0.5693430656934306,137.0,137.0,78.0,76.0
784,CHP01091,佛手,0.5686274509803921,51.0,51.0,29.0,26.0
785,CHP00417,川乌,0.5671641791044776,268.0,268.0,152.0,152.0
786,CHP04469,喜树,0.5652173913043478,23.0,23.0,13.0,13.0
787,CHP04413,五色梅,0.5652173913043478,23.0,23.0,13.0,13.0
788,CHP02568,马兜铃,0.5647058823529412,85.0,85.0,48.0,44.0
789,CHP02125,苦木,0.5645161290322581,62.0,62.0,35.0,34.0
790,CHP00216,薄荷,0.5634920634920635,252.0,252.0,142.0,134.0
791,CHP00300,苍耳子,0.5633802816901409,71.0,71.0,40.0,39.0
792,CHP01256,关白附,0.5625,16.0,16.0,9.0,9.0
793,CHP03334,榕树,0.5625,16.0,16.0,9.0,9.0
794,CHP04546,相思藤,0.5625,16.0,16.0,9.0,9.0
795,CHP03049,女贞子,0.5607476635514018,107.0,107.0,60.0,60.0
796,CHP01138,橄榄,0.56,25.0,25.0,14.0,13.0
797,CHP01898,芥子,0.5588235294117647,136.0,136.0,76.0,75.0
798,CHP05489,止泻木皮,0.5581395348837209,43.0,43.0,24.0,24.0
799,CHP02030,橘红,0.5576923076923077,52.0,52.0,29.0,29.0
800,CHP00165,白珠树,0.5555555555555556,18.0,18.0,10.0,10.0
801,CHP04303,望江南,0.5555555555555556,9.0,9.0,5.0,5.0
802,CHP02015,救必应,0.5555555555555556,9.0,9.0,5.0,5.0
803,CHP01537,湖北贝母,0.5555555555555556,9.0,9.0,5.0,5.0
804,CHP00313,草苁蓉,0.5555555555555556,36.0,36.0,20.0,20.0
805,CHP03663,射干,0.5555555555555556,63.0,63.0,35.0,35.0
806,CHP02367,琉璃草,0.5555555555555556,27.0,27.0,15.0,15.0
807,CHP04809,绣线菊叶,0.5555555555555556,9.0,9.0,5.0,5.0
808,CHP00573,大叶柴胡,0.5555555555555556,9.0,9.0,5.0,5.0
809,CHP05754,斑蝥,0.5555555555555556,18.0,18.0,10.0,6.0
810,CHP00803,东方荚果蕨,0.5555555555555556,9.0,9.0,5.0,5.0
811,CHP04083,天冬,0.5555555555555556,54.0,54.0,30.0,28.0
812,CHP02494,罗锅底,0.5555555555555556,9.0,9.0,5.0,5.0
813,CHP03759,石枣子,0.5555555555555556,9.0,9.0,5.0,5.0
814,CHP00015,安哥拉八角枫,0.5555555555555556,9.0,9.0,5.0,4.0
815,CHP02501,罗汉松叶,0.5555555555555556,9.0,9.0,5.0,5.0
816,CHP02498,罗汉松,0.5555555555555556,18.0,18.0,10.0,10.0
817,CHP00604,大叶紫珠,0.5555555555555556,9.0,9.0,5.0,5.0
818,CHP05030,野甘草,0.5555555555555556,18.0,18.0,10.0,10.0
819,CHP03022,牛西西,0.5555555555555556,9.0,9.0,5.0,5.0
820,CHP01515,胡椒,0.5522388059701493,134.0,134.0,74.0,73.0
821,CHP00424,垂盆草,0.5522388059701493,67.0,67.0,37.0,36.0
822,CHP01801,鸡血藤,0.5520833333333334,96.0,96.0,53.0,53.0
823,CHP00316,草果,0.5517241379310345,29.0,29.0,16.0,16.0
824,CHP01206,钩藤,0.5517241379310345,174.0,174.0,96.0,96.0
825,CHP00520,大蓟,0.5507246376811594,69.0,69.0,38.0,38.0
826,CHP00292,布渣叶,0.55,20.0,20.0,11.0,11.0
827,CHP00819,冬葵果,0.55,80.0,80.0,44.0,42.0
828,CHP06113,马勃,0.55,20.0,20.0,11.0,10.0
829,CHP00303,苍术,0.5495495495495496,111.0,111.0,61.0,61.0
830,CHP03609,山茱萸,0.5492957746478874,71.0,71.0,39.0,38.0
831,CHP03202,羌活,0.5490196078431373,102.0,102.0,56.0,52.0
832,CHP00003,阿魏,0.5488721804511278,133.0,133.0,73.0,72.0
833,CHP00386,赤杨,0.5483870967741935,31.0,31.0,17.0,17.0
834,CHP00258,扁豆,0.5483870967741935,93.0,93.0,51.0,46.0
835,CHP03431,桑叶,0.5476190476190477,42.0,42.0,23.0,23.0
836,CHP02222,老鹳草,0.5454545454545454,22.0,22.0,12.0,12.0
837,CHP01363,荷花玉兰,0.5454545454545454,11.0,11.0,6.0,6.0
838,CHP06117,蘑菇,0.5454545454545454,11.0,11.0,6.0,5.0
839,CHP05289,玉叶金花,0.5454545454545454,11.0,11.0,6.0,6.0
840,CHP00844,豆蔻,0.5454545454545454,66.0,66.0,36.0,35.0
841,CHP02658,猫爪草,0.5454545454545454,22.0,22.0,12.0,12.0
842,CHP04795,杏仁,0.5454545454545454,11.0,11.0,6.0,5.0
843,CHP00756,颠茄,0.5454545454545454,11.0,11.0,6.0,6.0
844,CHP04807,绣线菊,0.5454545454545454,33.0,33.0,18.0,18.0
845,CHP05779,蟾蜍,0.5454545454545454,11.0,11.0,6.0,6.0
846,CHP00221,保山乌头,0.5454545454545454,11.0,11.0,6.0,6.0
847,CHP02308,莲生桂子花,0.5454545454545454,11.0,11.0,6.0,6.0
848,CHP04608,向日葵叶,0.5454545454545454,11.0,11.0,6.0,6.0
849,CHP00048,菝葜,0.5444444444444444,90.0,90.0,49.0,49.0
850,CHP01681,黄荆子,0.5436893203883495,103.0,103.0,56.0,54.0
851,CHP00419,川芎,0.5433070866141733,127.0,127.0,69.0,69.0
852,CHP00519,大戟,0.5420560747663551,107.0,107.0,58.0,58.0
853,CHP05255,余甘子,0.5416666666666666,48.0,48.0,26.0,26.0
854,CHP01864,姜黄,0.5416666666666666,48.0,48.0,26.0,26.0
855,CHP02517,落花生,0.5416666666666666,24.0,24.0,13.0,13.0
856,CHP00228,北豆根,0.5416666666666666,72.0,72.0,39.0,39.0
857,CHP00060,白车轴草,0.5384615384615384,26.0,26.0,14.0,14.0
858,CHP01099,浮叶眼子菜,0.5384615384615384,13.0,13.0,7.0,7.0
859,CHP05542,珠子草,0.5384615384615384,13.0,13.0,7.0,7.0
860,CHP00336,茶子,0.5384615384615384,13.0,13.0,7.0,6.0
861,CHP01540,湖北黄精,0.5384615384615384,13.0,13.0,7.0,7.0
862,CHP01342,海南买麻藤,0.5384615384615384,13.0,13.0,7.0,7.0
863,CHP02612,麦芽,0.5384615384615384,26.0,26.0,14.0,14.0
864,CHP03038,糯稻根,0.5384615384615384,13.0,13.0,7.0,7.0
865,CHP02440,漏芦,0.5384615384615384,26.0,26.0,14.0,14.0
866,CHP04893,烟草,0.5384615384615384,13.0,13.0,7.0,7.0
867,CHP00020,桉叶,0.5357142857142857,28.0,28.0,15.0,14.0
868,CHP04389,吴茱萸,0.5357142857142857,56.0,56.0,30.0,29.0
869,CHP02391,六棱菊,0.5357142857142857,28.0,28.0,15.0,15.0
870,CHP01065,凤尾草,0.5357142857142857,56.0,56.0,30.0,30.0
871,CHP02065,看麦娘状莎草,0.5333333333333333,15.0,15.0,8.0,8.0
872,CHP06120,绒白乳菇,0.5333333333333333,15.0,15.0,8.0,8.0
873,CHP04326,文殊兰,0.5333333333333333,60.0,60.0,32.0,31.0
874,CHP05376,泽兰,0.5333333333333333,45.0,45.0,24.0,24.0
875,CHP00326,侧柏叶,0.5333333333333333,90.0,90.0,48.0,47.0
876,CHP02484,轮环藤,0.5333333333333333,15.0,15.0,8.0,8.0
877,CHP00998,翻白草,0.5333333333333333,15.0,15.0,8.0,8.0
878,CHP01676,黄荆,0.5333333333333333,15.0,15.0,8.0,8.0
879,CHP01234,枸杞,0.5333333333333333,15.0,15.0,8.0,8.0
880,CHP00189,斑草,0.5333333333333333,15.0,15.0,8.0,7.0
881,CHP02656,猫须草,0.5306122448979592,49.0,49.0,26.0,26.0
882,CHP02175,辣蓼草,0.5294117647058824,17.0,17.0,9.0,9.0
883,CHP02342,裂果薯,0.5294117647058824,17.0,17.0,9.0,9.0
884,CHP01357,何首乌,0.5294117647058824,34.0,34.0,18.0,17.0
885,CHP02055,决明,0.5294117647058824,17.0,17.0,9.0,9.0
886,CHP03843,水红花子,0.5294117647058824,17.0,17.0,9.0,9.0
887,CHP02500,罗汉松实,0.5294117647058824,17.0,17.0,9.0,9.0
888,CHP00360,沉香,0.528957528957529,259.0,259.0,137.0,137.0
889,CHP01118,甘草,0.5278592375366569,341.0,341.0,180.0,176.0
890,CHP05676,紫苏,0.5263157894736842,38.0,38.0,20.0,19.0
891,CHP02528,绿豆,0.5263157894736842,38.0,38.0,20.0,20.0
892,CHP04280,晚香玉,0.5263157894736842,19.0,19.0,10.0,10.0
893,CHP00984,番荔枝,0.5263157894736842,285.0,285.0,150.0,146.0
894,CHP00483,大车前,0.5238095238095238,21.0,21.0,11.0,11.0
895,CHP04178,通关藤,0.5238095238095238,21.0,21.0,11.0,10.0
896,CHP01669,黄花远志,0.5238095238095238,21.0,21.0,11.0,11.0
897,CHP00355,车前草,0.5228426395939086,197.0,197.0,103.0,102.0
898,CHP02546,麻黄,0.5227272727272727,88.0,88.0,46.0,44.0
899,CHP03444,沙棘,0.5222222222222223,90.0,90.0,47.0,45.0
900,CHP06127,树舌,0.5217391304347826,46.0,46.0,24.0,24.0
901,CHP02898,木天蓼,0.52,25.0,25.0,13.0,13.0
902,CHP00857,独活,0.5185185185185185,108.0,108.0,56.0,55.0
903,CHP04225,土茯苓,0.5185185185185185,27.0,27.0,14.0,14.0
904,CHP05051,野菊花,0.5185185185185185,54.0,54.0,28.0,28.0
905,CHP01561,花椒,0.5180722891566265,83.0,83.0,43.0,42.0
906,CHP05515,重楼,0.5161290322580645,31.0,31.0,16.0,16.0
907,CHP02541,葎草,0.5161290322580645,31.0,31.0,16.0,16.0
908,CHP01745,黄药子,0.515625,64.0,64.0,33.0,33.0
909,CHP03461,砂仁,0.515625,64.0,64.0,33.0,33.0
910,CHP02606,麦冬,0.5142857142857142,70.0,70.0,36.0,36.0
911,CHP03997,酸浆,0.5142857142857142,35.0,35.0,18.0,18.0
912,CHP00816,冬瓜子,0.5128205128205128,39.0,39.0,20.0,20.0
913,CHP04842,雪山林,0.5128205128205128,39.0,39.0,20.0,20.0
914,CHP00088,白花菜子,0.5106382978723404,94.0,94.0,48.0,47.0
915,CHP00812,冬瓜皮,0.5057471264367817,174.0,174.0,88.0,87.0
916,CHP05780,蟾皮,0.5,4.0,4.0,2.0,2.0
917,CHP00222,报春花,0.5,2.0,2.0,1.0,1.0
918,CHP00223,抱茎獐牙菜,0.5,8.0,8.0,4.0,4.0
919,CHP06067,雉,0.5,2.0,2.0,1.0,1.0
920,CHP06073,紫河车,0.5,2.0,2.0,1.0,1.0
921,CHP06035,蜈蚣,0.5,2.0,2.0,1.0,1.0
922,CHP06038,犀角,0.5,2.0,2.0,1.0,1.0
923,CHP05967,牛靥,0.5,6.0,6.0,3.0,3.0
924,CHP05975,青蛙,0.5,4.0,4.0,2.0,2.0
925,CHP00049,霸王鞭,0.5,20.0,20.0,10.0,10.0
926,CHP02313,莲子草,0.5,8.0,8.0,4.0,4.0
927,CHP03753,石蒜,0.5,16.0,16.0,8.0,8.0
928,CHP03707,石胆草,0.5,6.0,6.0,3.0,3.0
929,CHP00026,八角枫,0.5,4.0,4.0,2.0,2.0
930,CHP05912,灵猫香,0.5,2.0,2.0,1.0,1.0
931,CHP05919,鹿角,0.5,2.0,2.0,1.0,1.0
932,CHP06122,桑黄,0.5,16.0,16.0,8.0,8.0
933,CHP03506,山矾叶,0.5,4.0,4.0,2.0,2.0
934,CHP01366,核桃楸果仁,0.5,6.0,6.0,3.0,2.0
935,CHP03440,沙冬青,0.5,2.0,2.0,1.0,1.0
936,CHP01339,海韭菜,0.5,4.0,4.0,2.0,2.0
937,CHP01347,韩信草,0.5,4.0,4.0,2.0,2.0
938,CHP01348,蔊菜,0.5,2.0,2.0,1.0,1.0
939,CHP03889,水芹,0.5,2.0,2.0,1.0,1.0
940,CHP03893,水松,0.5,4.0,4.0,2.0,2.0
941,CHP03520,山胡椒叶,0.5,2.0,2.0,1.0,1.0
942,CHP03550,山柳,0.5,2.0,2.0,1.0,1.0
943,CHP03561,山柰,0.5,20.0,20.0,10.0,10.0
944,CHP03456,沙枣树皮,0.5,2.0,2.0,1.0,1.0
945,CHP00210,半夏曲,0.5,2.0,2.0,1.0,1.0
946,CHP01773,鸡肠狼毒,0.5,18.0,18.0,9.0,9.0
947,CHP01712,黄皮根,0.5,2.0,2.0,1.0,1.0
948,CHP01716,黄皮叶,0.5,4.0,4.0,2.0,2.0
949,CHP00418,川西獐牙菜,0.5,2.0,2.0,1.0,1.0
950,CHP04835,雪见草,0.5,2.0,2.0,1.0,1.0
951,CHP04698,小米草,0.5,2.0,2.0,1.0,1.0
952,CHP02940,南蛇藤果,0.5,24.0,24.0,12.0,12.0
953,CHP02942,南酸枣,0.5,4.0,4.0,2.0,2.0
954,CHP02908,木贼,0.5,16.0,16.0,8.0,8.0
955,CHP02914,苜蓿根,0.5,2.0,2.0,1.0,1.0
956,CHP01759,茴香茎叶,0.5,4.0,4.0,2.0,2.0
957,CHP01767,火焰花,0.5,6.0,6.0,3.0,3.0
958,CHP01771,藿香,0.5,72.0,72.0,36.0,35.0
959,CHP04888,亚麻子,0.5,4.0,4.0,2.0,2.0
960,CHP00466,粗榧子,0.5,8.0,8.0,4.0,4.0
961,CHP00443,刺果甘草,0.5,22.0,22.0,11.0,11.0
962,CHP00445,刺槐花,0.5,14.0,14.0,7.0,7.0
963,CHP02920,南川升麻,0.5,2.0,2.0,1.0,1.0
964,CHP02924,南方菟丝子,0.5,4.0,4.0,2.0,2.0
965,CHP02938,南蛇藤,0.5,4.0,4.0,2.0,2.0
966,CHP02745,茅莓,0.5,2.0,2.0,1.0,1.0
967,CHP02746,茅香,0.5,2.0,2.0,1.0,1.0
968,CHP04914,岩黄连,0.5,4.0,4.0,2.0,2.0
969,CHP04956,羊耳蒜,0.5,2.0,2.0,1.0,1.0
970,CHP04958,羊角拗,0.5,10.0,10.0,5.0,5.0
971,CHP04971,羊蹄,0.5,4.0,4.0,2.0,2.0
972,CHP05096,野罂粟,0.5,6.0,6.0,3.0,3.0
973,CHP05121,夜合花,0.5,2.0,2.0,1.0,1.0
974,CHP05010,椰子瓤,0.5,2.0,2.0,1.0,1.0
975,CHP05041,野花椒皮,0.5,2.0,2.0,1.0,1.0
976,CHP04591,香橼,0.5,10.0,10.0,5.0,5.0
977,CHP04538,藓生马先蒿,0.5,4.0,4.0,2.0,2.0
978,CHP00597,大叶仙茅,0.5,24.0,24.0,12.0,12.0
979,CHP02597,马先蒿,0.5,2.0,2.0,1.0,1.0
980,CHP02600,马银花,0.5,2.0,2.0,1.0,1.0
981,CHP01889,接骨木,0.5,10.0,10.0,5.0,5.0
982,CHP05224,油茶子,0.5,6.0,6.0,3.0,3.0
983,CHP05211,瘿花香茶菜,0.5,6.0,6.0,3.0,3.0
984,CHP05154,异叶梁王茶,0.5,8.0,8.0,4.0,4.0
985,CHP05174,银柴胡,0.5,6.0,6.0,3.0,3.0
986,CHP02663,毛草龙,0.5,6.0,6.0,3.0,3.0
987,CHP02640,芒果叶,0.5,2.0,2.0,1.0,1.0
988,CHP02644,芒萁骨,0.5,2.0,2.0,1.0,1.0
989,CHP01903,金草,0.5,2.0,2.0,1.0,1.0
990,CHP01910,金光菊,0.5,2.0,2.0,1.0,0.0
991,CHP01919,金橘,0.5,2.0,2.0,1.0,1.0
992,CHP04737,小叶黑柴胡,0.5,2.0,2.0,1.0,1.0
993,CHP04746,小叶石楠,0.5,2.0,2.0,1.0,1.0
994,CHP04761,斜基粗叶木,0.5,4.0,4.0,2.0,2.0
995,CHP04777,新疆藁本,0.5,2.0,2.0,1.0,1.0
996,CHP04693,小连翘,0.5,6.0,6.0,3.0,3.0
997,CHP00319,草莓,0.5,2.0,2.0,1.0,1.0
998,CHP00321,草问荆,0.5,4.0,4.0,2.0,2.0
999,CHP02649,莽草根,0.5,2.0,2.0,1.0,1.0
1000,CHP03186,千屈菜,0.5,28.0,28.0,14.0,14.0
1001,CHP03187,千日红,0.5,12.0,12.0,6.0,6.0
1002,CHP03114,瓶尔小草,0.5,2.0,2.0,1.0,1.0
1003,CHP03119,婆罗门参,0.5,8.0,8.0,4.0,4.0
1004,CHP03075,泡桐,0.5,4.0,4.0,2.0,2.0
1005,CHP03077,泡桐果,0.5,2.0,2.0,1.0,1.0
1006,CHP03087,蓬子菜,0.5,4.0,4.0,2.0,2.0
1007,CHP03098,枇杷,0.5,6.0,6.0,3.0,3.0
1008,CHP04431,五爪龙,0.5,6.0,6.0,3.0,3.0
1009,CHP00731,棣棠花,0.5,12.0,12.0,6.0,6.0
1010,CHP00742,滇黄芩,0.5,10.0,10.0,5.0,5.0
1011,CHP00693,地锦,0.5,6.0,6.0,3.0,3.0
1012,CHP01524,胡桃树皮,0.5,8.0,8.0,4.0,4.0
1013,CHP01525,胡桃叶,0.5,2.0,2.0,1.0,1.0
1014,CHP03176,千打锤,0.5,26.0,26.0,13.0,13.0
1015,CHP03177,千解草,0.5,4.0,4.0,2.0,2.0
1016,CHP01641,黄甘草,0.5,4.0,4.0,2.0,2.0
1017,CHP02951,南烛,0.5,4.0,4.0,2.0,2.0
1018,CHP02967,柠檬,0.5,8.0,8.0,4.0,4.0
1019,CHP02623,曼陀罗叶,0.5,14.0,14.0,7.0,7.0
1020,CHP04477,细茎石斛,0.5,4.0,4.0,2.0,2.0
1021,CHP04392,梧桐子,0.5,2.0,2.0,1.0,1.0
1022,CHP04422,五桠果,0.5,4.0,4.0,2.0,2.0
1023,CHP00612,代代花,0.5,96.0,96.0,48.0,46.0
1024,CHP00508,大花糙苏,0.5,2.0,2.0,1.0,1.0
1025,CHP00533,大麻叶泽兰,0.5,8.0,8.0,4.0,4.0
1026,CHP00541,大青,0.5,2.0,2.0,1.0,1.0
1027,CHP00560,大头橐吾,0.5,6.0,6.0,3.0,3.0
1028,CHP03020,牛尾蒿,0.5,14.0,14.0,7.0,6.0
1029,CHP01677,黄荆根,0.5,2.0,2.0,1.0,1.0
1030,CHP01697,黄栌枝叶,0.5,2.0,2.0,1.0,1.0
1031,CHP02355,铃兰,0.5,20.0,20.0,10.0,10.0
1032,CHP00879,杜鹃花叶,0.5,2.0,2.0,1.0,1.0
1033,CHP02244,老鸦柿,0.5,6.0,6.0,3.0,3.0
1034,CHP04283,碗蕨,0.5,2.0,2.0,1.0,1.0
1035,CHP02258,棱子芹,0.5,4.0,4.0,2.0,2.0
1036,CHP02296,痢止蒿,0.5,4.0,4.0,2.0,2.0
1037,CHP01375,黑豆衣,0.5,2.0,2.0,1.0,1.0
1038,CHP01381,黑壳楠,0.5,8.0,8.0,4.0,4.0
1039,CHP02029,橘核,0.5,2.0,2.0,1.0,1.0
1040,CHP02031,橘络,0.5,8.0,8.0,4.0,4.0
1041,CHP02526,吕宋果,0.5,10.0,10.0,5.0,5.0
1042,CHP02180,莱菔子,0.5,34.0,34.0,17.0,15.0
1043,CHP05313,圆叶茅膏菜,0.5,2.0,2.0,1.0,1.0
1044,CHP05280,禹州漏芦,0.5,6.0,6.0,3.0,3.0
1045,CHP05287,玉蜀黍,0.5,4.0,4.0,2.0,2.0
1046,CHP00332,茶条槭,0.5,2.0,2.0,1.0,1.0
1047,CHP00269,遍地金,0.5,4.0,4.0,2.0,2.0
1048,CHP05357,芸薹,0.5,2.0,2.0,1.0,1.0
1049,CHP02218,莨菪根,0.5,4.0,4.0,2.0,2.0
1050,CHP02545,麻花,0.5,6.0,6.0,3.0,3.0
1051,CHP00183,柏树叶,0.5,6.0,6.0,3.0,3.0
1052,CHP02567,马蛋果,0.5,2.0,2.0,1.0,1.0
1053,CHP01599,华山参,0.5,12.0,12.0,6.0,6.0
1054,CHP02540,绿玉树,0.5,2.0,2.0,1.0,1.0
1055,CHP03104,啤酒花,0.5,54.0,54.0,27.0,26.0
1056,CHP04334,窝儿七,0.5,2.0,2.0,1.0,1.0
1057,CHP04335,乌棒子,0.5,2.0,2.0,1.0,1.0
1058,CHP04344,乌桕木根皮,0.5,2.0,2.0,1.0,1.0
1059,CHP04358,乌苏里瓦韦,0.5,2.0,2.0,1.0,1.0
1060,CHP04367,无根藤,0.5,4.0,4.0,2.0,2.0
1061,CHP04329,问荆,0.5,4.0,4.0,2.0,2.0
1062,CHP04330,蕹菜,0.5,2.0,2.0,1.0,1.0
1063,CHP04139,铁海棠,0.5,6.0,6.0,3.0,3.0
1064,CHP01288,光叶巴豆,0.5,24.0,24.0,12.0,12.0
1065,CHP01337,海红豆,0.5,6.0,6.0,3.0,3.0
1066,CHP03309,雀梅藤,0.5,2.0,2.0,1.0,1.0
1067,CHP03321,人参芦,0.5,2.0,2.0,1.0,1.0
1068,CHP03329,日中花,0.5,2.0,2.0,1.0,1.0
1069,CHP01420,红根草,0.5,6.0,6.0,3.0,3.0
1070,CHP01463,红毛野海棠,0.5,2.0,2.0,1.0,1.0
1071,CHP04171,铁轴草,0.5,2.0,2.0,1.0,1.0
1072,CHP03719,石见穿,0.5,4.0,4.0,2.0,2.0
1073,CHP04179,通花根,0.5,2.0,2.0,1.0,1.0
1074,CHP04181,通脉丹,0.5,2.0,2.0,1.0,1.0
1075,CHP04190,桐油,0.5,10.0,10.0,5.0,5.0
1076,CHP04098,天茄子,0.5,4.0,4.0,2.0,2.0
1077,CHP04114,甜茶,0.5,2.0,2.0,1.0,1.0
1078,CHP04115,甜茶藤,0.5,4.0,4.0,2.0,2.0
1079,CHP00799,东北延胡索,0.5,4.0,4.0,2.0,2.0
1080,CHP00801,东当归,0.5,2.0,2.0,1.0,1.0
1081,CHP03751,石刷把,0.5,4.0,4.0,2.0,2.0
1082,CHP04232,土荆芥,0.5,8.0,8.0,4.0,4.0
1083,CHP04253,兔儿伞,0.5,2.0,2.0,1.0,1.0
1084,CHP04268,娃儿藤,0.5,6.0,6.0,3.0,2.0
1085,CHP04270,瓦松,0.5,2.0,2.0,1.0,1.0
1086,CHP04169,铁线莲,0.5,2.0,2.0,1.0,1.0
1087,CHP03223,青黛,0.5,2.0,2.0,1.0,1.0
1088,CHP03245,青钱柳,0.5,4.0,4.0,2.0,2.0
1089,CHP01367,核桃仁,0.5,58.0,58.0,29.0,29.0
1090,CHP01144,干冬菜,0.5,2.0,2.0,1.0,1.0
1091,CHP01593,华南吴茱萸,0.5,4.0,4.0,2.0,2.0
1092,CHP01534,葫芦茶,0.5,12.0,12.0,6.0,6.0
1093,CHP01555,虎尾兰,0.5,2.0,2.0,1.0,1.0
1094,CHP05650,紫堇,0.5,8.0,8.0,4.0,4.0
1095,CHP02769,美人蕉,0.5,4.0,4.0,2.0,2.0
1096,CHP02781,迷迭香,0.5,10.0,10.0,5.0,5.0
1097,CHP02824,明党参,0.5,4.0,4.0,2.0,2.0
1098,CHP02834,茉莉花,0.5,2.0,2.0,1.0,1.0
1099,CHP02839,母菊,0.5,10.0,10.0,5.0,5.0
1100,CHP01871,降香,0.5,94.0,94.0,47.0,45.0
1101,CHP01810,姬蕨,0.5,6.0,6.0,3.0,3.0
1102,CHP05681,紫穗槐,0.5,2.0,2.0,1.0,1.0
1103,CHP00114,白蔹,0.5,102.0,102.0,51.0,51.0
1104,CHP00141,白薯莨,0.5,2.0,2.0,1.0,1.0
1105,CHP00103,白金果榄,0.5,10.0,10.0,5.0,4.0
1106,CHP04986,杨梅核仁,0.5,2.0,2.0,1.0,1.0
1107,CHP00389,臭柏,0.5,4.0,4.0,2.0,2.0
1108,CHP00393,臭茉莉,0.5,2.0,2.0,1.0,1.0
1109,CHP00371,秤钩风,0.5,10.0,10.0,5.0,5.0
1110,CHP00374,齿叶橐吾,0.5,2.0,2.0,1.0,1.0
1111,CHP03596,山樱桃,0.5,4.0,4.0,2.0,2.0
1112,CHP03606,山芝麻,0.5,2.0,2.0,1.0,1.0
1113,CHP03650,蛇果黄堇,0.5,2.0,2.0,1.0,1.0
1114,CHP01257,关苍术,0.5,4.0,4.0,2.0,2.0
1115,CHP01261,关木通,0.5,12.0,12.0,6.0,6.0
1116,CHP01269,管花肉苁蓉,0.5,10.0,10.0,5.0,5.0
1117,CHP05841,海螵蛸,0.5,2.0,2.0,1.0,1.0
1118,CHP00032,八角莲,0.5,138.0,138.0,69.0,68.0
1119,CHP01167,高山黄华,0.5,6.0,6.0,3.0,3.0
1120,CHP01114,覆盆子,0.5,52.0,52.0,26.0,23.0
1121,CHP02696,毛连菜,0.5,4.0,4.0,2.0,2.0
1122,CHP01125,甘青铁线莲,0.5,6.0,6.0,3.0,3.0
1123,CHP01131,甘西鼠尾草,0.5,20.0,20.0,10.0,10.0
1124,CHP01566,花锚,0.5,4.0,4.0,2.0,2.0
1125,CHP03672,神香草,0.5,4.0,4.0,2.0,2.0
1126,CHP02429,龙眼叶,0.5,6.0,6.0,3.0,3.0
1127,CHP05370,皂荚,0.5,22.0,22.0,11.0,11.0
1128,CHP05373,皂角刺,0.5,2.0,2.0,1.0,1.0
1129,CHP00997,番泻叶,0.5,22.0,22.0,11.0,10.0
1130,CHP03898,水苏,0.5,4.0,4.0,2.0,2.0
1131,CHP03905,水团花,0.5,6.0,6.0,3.0,3.0
1132,CHP03918,水杨梅,0.5,2.0,2.0,1.0,1.0
1133,CHP03504,山矾根,0.5,4.0,4.0,2.0,2.0
1134,CHP00220,宝盖草,0.5,12.0,12.0,6.0,6.0
1135,CHP02062,咖啡,0.5,2.0,2.0,1.0,1.0
1136,CHP02082,孔雀草,0.5,10.0,10.0,5.0,5.0
1137,CHP02084,苦艾,0.5,2.0,2.0,1.0,1.0
1138,CHP02096,苦碟子,0.5,2.0,2.0,1.0,1.0
1139,CHP02100,苦豆子,0.5,2.0,2.0,1.0,1.0
1140,CHP02104,苦瓜,0.5,4.0,4.0,2.0,2.0
1141,CHP05392,粘毛鼠尾草,0.5,4.0,4.0,2.0,2.0
1142,CHP05450,照山白,0.5,2.0,2.0,1.0,1.0
1143,CHP00156,白叶藤,0.5,2.0,2.0,1.0,1.0
1144,CHP05563,竹柏根,0.5,4.0,4.0,2.0,2.0
1145,CHP05581,竹叶柴胡,0.5,2.0,2.0,1.0,1.0
1146,CHP03867,水蓼,0.5,12.0,12.0,6.0,6.0
1147,CHP01089,佛甲草,0.5,8.0,8.0,4.0,4.0
